accession_no,cik,ticker,filed_at_dt,abn_ret_3d,sentiment_label_3d
0001495240-24-000030,1495240,LANDO,2024-11-06,-0.011518568681013863,-1
0001499832-24-000134,1499832,TSQ,2024-12-11,-0.025739230666623758,-1
0001504461-24-000022,1504461,NGL-PB,2024-10-30,-0.0035457517853356713,0
0001505155-24-000038,1505155,UPLD,2024-05-02,0.12538812661724985,1
0001505155-24-000101,1505155,UPLD,2024-11-07,0.02297124028631725,1
0001505952-24-000030,1505952,DOMO,2024-05-23,-0.06442231879504856,-1
0001505952-24-000040,1505952,DOMO,2024-06-13,0.03464277562346374,1
0001505952-24-000050,1505952,DOMO,2024-08-29,0.039056103852749824,1
0001506307-24-000045,1506307,EP-PC,2024-05-20,0.000983473912544941,0
0001517022-24-000050,1517022,AKBA,2024-05-09,-0.041158570798386696,-1
0001517375-24-000120,1517375,SPT,2024-10-01,-0.012318742543527716,-1
0001517375-24-000130,1517375,SPT,2024-11-07,0.08630713518004673,1
0001520006-24-000038,1520006,MTDR,2024-02-13,0.048731592671366286,1
0001522540-24-000002,1522540,MQ,2024-03-26,0.049511165338437246,1
0001527541-24-000061,1527541,WHLRP,2024-05-07,-0.03089603184672063,-1
0001529628-24-000061,1529628,SND,2024-03-11,-0.0067992924144042455,0
0001534504-24-000042,1534504,PBF,2024-12-06,-0.025309451209115208,-1
0001535929-24-000023,1535929,VOYA-PB,2024-01-29,-0.01346661780312075,-1
0001537435-24-000002,1537435,TGEN,2024-01-16,-0.059763514878887536,-1
0001537435-24-000119,1537435,TGEN,2024-11-14,-0.029658226115362063,-1
0001544206-24-000060,1544206,CGBD,2024-10-16,-0.01969374368188459,-1
0001554859-24-000037,1554859,SMLR,2024-11-04,0.2200144641597368,1
0001555280-24-000237,1555280,ZTS,2024-04-16,-0.03707917085273005,-1
0001555280-24-000247,1555280,ZTS,2024-05-02,-0.024546485456949596,-1
0001559053-24-000005,1559053,PRTA,2024-02-21,0.1260438487690716,1
0001560327-24-000074,1560327,RPD,2024-06-17,0.0668669667806645,1
0001560385-24-000025,1560385,BATRK,2024-10-22,-0.01920786474934244,-1
0001562401-24-000055,1562401,AMH-PG,2024-05-10,-0.01846591717402113,-1
0001562463-24-000024,1562463,INBKZ,2024-03-18,-0.016286889736426113,-1
0001563190-24-000173,1563190,COMP,2024-10-30,0.06833963578146718,1
0001564708-24-000038,1564708,NWS,2024-01-19,0.010031839009208454,1
0001564708-24-000072,1564708,NWS,2024-02-09,0.013841660904178044,1
0001564708-24-000104,1564708,NWS,2024-02-26,-0.017764755829759227,-1
0001564708-24-000116,1564708,NWS,2024-03-05,0.009230459759662635,1
0001564708-24-000130,1564708,NWS,2024-03-14,-0.007020077992873519,0
0001564708-24-000136,1564708,NWS,2024-03-19,0.004587751298471221,0
0001564708-24-000138,1564708,NWS,2024-03-20,-0.004883186793829042,0
0001564708-24-000214,1564708,NWS,2024-04-17,0.01313033633806282,1
0001564708-24-000229,1564708,NWS,2024-04-29,0.011050427225161252,1
0001564708-24-000347,1564708,NWS,2024-07-12,0.02702834458154635,1
0001564708-24-000376,1564708,NWS,2024-07-31,-0.0006444832736174355,0
0001564708-24-000407,1564708,NWS,2024-08-13,-0.007933927386390538,0
0001564708-24-000474,1564708,NWS,2024-09-12,0.015988594492184816,1
0001564708-24-000478,1564708,NWS,2024-09-16,-0.01097793708810757,-1
0001564708-24-000484,1564708,NWS,2024-09-19,-0.005262756944545699,0
0001564708-24-000498,1564708,NWS,2024-09-26,-0.006492522701108117,0
0001564708-24-000500,1564708,NWS,2024-09-27,-0.01025612924879682,-1
0001564708-24-000636,1564708,NWS,2024-11-29,0.0006493407112915239,0
0001570585-24-000251,1570585,LBTYB,2024-08-22,-0.0187457280072163,-1
0001570585-24-000312,1570585,LBTYB,2024-11-05,-0.00018992166568398972,0
0001571123-24-000149,1571123,SAIC,2024-12-04,-0.03329011513859281,-1
0001573516-24-000003,1573516,MUSA,2024-02-07,-0.01499004591471631,-1
0001574085-24-000178,1574085,BHR-PB,2024-07-17,0.011856470829435972,1
0001574085-24-000193,1574085,BHR-PB,2024-08-07,-0.006257305025611837,0
0001576280-24-000260,1576280,GH,2024-11-06,0.03805086352998788,1
0001576427-24-000121,1576427,CRTO,2024-10-30,0.021485511973038385,1
0001579241-24-000032,1579241,ALLE,2024-04-25,-0.006533066395808418,0
0001579877-24-000096,1579877,OUT,2024-11-25,-0.00527594705358847,0
0001580808-24-000033,1580808,ATEN,2024-02-06,0.012385651065689895,1
0001581760-24-000098,1581760,LIFX,2024-10-31,-0.03495326092756046,-1
0001582961-24-000113,1582961,DOCN,2024-07-22,0.012447217596000204,1
0001587732-24-000015,1587732,OGS,2024-02-23,0.016497949950530888,1
0001587732-24-000035,1587732,OGS,2024-05-29,0.053357512114320826,1
0001587987-24-000221,1587987,NEWTZ,2024-10-08,-0.009678989521860748,-1
0001590895-24-000122,1590895,CZR,2024-07-30,-0.1081224646958473,-1
0001595974-24-000020,1595974,MGNI,2024-05-08,-0.02683732440902975,-1
0001596532-24-000171,1596532,ANET,2024-05-07,0.05589341022240957,1
0001602065-24-000079,1602065,VNOM,2024-11-04,-0.010828170725152741,-1
0001603978-24-000070,1603978,AQB,2024-11-05,-0.08674138189013914,-1
0001605301-24-000026,1605301,CBFV,2024-05-16,-0.005097002254304872,0
0001606745-24-000006,1606745,LTRPB,2024-05-02,-0.11569005465167026,-1
0001606745-24-000017,1606745,LTRPB,2024-07-02,0.11452224920662779,1
0001606909-24-000052,1606909,PANL,2024-03-15,0.02655701597257565,1
0001606909-24-000120,1606909,PANL,2024-11-13,-0.05075134987672614,-1
0001607939-24-000186,1607939,UDMY,2024-10-29,-0.02302226334493529,-1
0001609151-24-000033,1609151,WEAV,2024-03-26,0.04845445992230979,1
0001610618-24-000033,1610618,CDTX,2024-04-05,-0.19188321258562058,-1
0001615219-24-000058,1615219,SLRX,2024-07-19,1.3024142027033716,1
0001617406-24-000004,1617406,PK,2024-01-22,-0.006063531944075606,0
0001618755-24-000049,1618755,RSTRF,2024-08-08,-0.020779655070334524,-1
0001620459-24-000026,1620459,JRVR,2024-03-04,-0.030724297967677727,-1
0001624794-24-000064,1624794,CSWI,2024-08-16,0.012195165048736967,1
0001625278-24-000152,1625278,NRDS,2024-09-09,0.027681965430155442,1
0001640147-24-000122,1640147,SNOW,2024-05-22,-0.04116893119729215,-1
0001645590-24-000012,1645590,HPE,2024-02-07,-0.008467649166469804,-1
0001646972-24-000164,1646972,ACI,2024-07-23,-0.011747062412811649,-1
0001647639-24-000019,1647639,UPST,2024-05-07,0.18042623490729204,1
0001650132-24-000080,1650132,FCPT,2024-05-06,0.012767233109827636,1
0001656472-24-000088,1656472,CRON,2024-08-08,0.04740209661043515,1
0001664710-24-000034,1664710,KROS,2024-03-14,-0.028140836147747317,-1
0001664710-24-000067,1664710,KROS,2024-08-07,-0.01691328235925771,-1
0001664710-24-000078,1664710,KROS,2024-09-30,0.01115183661690522,1
0001665918-24-000098,1665918,USFD,2024-05-09,-0.011986384360481495,-1
0001666071-24-000042,1666071,CDLX,2024-03-18,0.11690924072996456,1
0001666138-24-000067,1666138,ATKR,2024-08-06,-0.04644036429552478,-1
0001669162-24-000037,1669162,KNSL,2024-10-03,-0.04265263016376519,-1
0001670076-24-000134,1670076,ULCC,2024-09-11,0.011203121303632546,1
0001670076-24-000154,1670076,ULCC,2024-10-29,-0.06990042586256862,-1
0001670541-24-000078,1670541,ADNT,2024-05-23,0.02920530679463773,1
0001674335-24-000122,1674335,JELD,2024-05-06,0.008598851447008116,1
0001674910-24-000031,1674910,VVV,2024-02-06,0.015672280482903034,1
0001674910-24-000147,1674910,VVV,2024-11-19,0.014373374029438724,1
0001676238-24-000206,1676238,BRZE,2024-12-09,0.01392460827680897,1
0001679688-24-000046,1679688,DBRG-PJ,2024-05-01,-0.004171455321057005,0
0001680367-24-000050,1680367,STTK,2024-11-14,-0.10913362574574093,-1
0001680873-24-000022,1680873,HFFG,2024-04-25,-0.01336677180766499,-1
0001680873-24-000026,1680873,HFFG,2024-05-08,-0.022592174099992923,-1
0001680873-24-000033,1680873,HFFG,2024-06-04,-0.043516129193896025,-1
0001689548-24-000073,1689548,PRAX,2024-06-06,-0.0002801298632308935,0
0001694426-24-000106,1694426,DK,2024-08-06,0.03189811130220299,1
0001698530-24-000006,1698530,XCUR,2024-01-16,-0.15099526400636076,-1
0001698530-24-000098,1698530,XCUR,2024-08-26,0.24677640715076965,1
0001703056-24-000017,1703056,ADT,2024-02-28,0.025495965067553472,1
0001703056-24-000088,1703056,ADT,2024-08-01,0.05059358454135565,1
0001705696-24-000061,1705696,VICI,2024-04-30,-0.027160734132536835,-1
0001705873-24-000037,1705873,BRY,2024-05-06,-0.03542623467348571,-1
0001705873-24-000041,1705873,BRY,2024-05-30,-0.11492956280850875,-1
0001712184-24-000158,1712184,LILAB,2024-05-16,-0.0007051773867778888,0
0001713683-24-000147,1713683,ZS,2024-12-02,0.06053085037948569,1
0001718227-24-000018,1718227,ROAD,2024-04-12,-0.05707478145695333,-1
0001718512-24-000006,1718512,GTES,2024-02-08,0.04933442699319013,1
0001720635-24-000057,1720635,NVT,2024-11-01,0.08524844446509316,1
0001724521-24-000144,1724521,RCUS,2024-08-27,-0.028666418721663423,-1
0001725160-24-000140,1725160,ZNTL,2024-06-21,-0.09338107335544887,-1
0001728117-24-000069,1728117,GOSS,2024-06-10,0.009137699253200848,1
0001728117-24-000088,1728117,GOSS,2024-09-13,0.04064551432077401,1
0001728688-24-000053,1728688,IIIV,2024-02-23,-0.03132587251423602,-1
0001728688-24-000081,1728688,IIIV,2024-08-08,-0.08322388405187586,-1
0001728951-24-000024,1728951,EPRT,2024-02-14,0.01034421497847926,1
0001728951-24-000041,1728951,EPRT,2024-03-04,0.006196803562120046,0
0001729149-24-000152,1729149,VMD,2024-06-06,0.004208613633046365,0
0001730463-24-000007,1730463,AUTL,2024-01-26,-0.029790325312168298,-1
0001730463-24-000045,1730463,AUTL,2024-03-21,-0.015392254580207876,-1
0001730984-24-000082,1730984,BCML,2024-10-17,0.027786824338354443,1
0001734722-24-000033,1734722,PATH,2024-05-29,-0.03718147138136352,-1
0001738827-24-000062,1738827,KLXE,2024-07-22,0.05372956293656794,1
0001741830-24-000019,1741830,KRON,2024-03-21,-0.026355988769957484,-1
0001749723-24-000017,1749723,NFE,2024-03-06,-0.032622008478895737,-1
0001758766-24-000031,1758766,STEM,2024-03-04,-0.03139100713346288,-1
0001766400-24-000063,1766400,PNTG,2024-05-29,-0.013245754569359502,-1
0001766502-24-000032,1766502,CHWY,2024-07-22,0.024230194043456832,1
0001770787-24-000071,1770787,TXG,2024-10-29,0.034955875580113926,1
0001773383-24-000130,1773383,DT,2024-06-26,0.028406833830361355,1
0001773383-24-000180,1773383,DT,2024-09-04,0.030254427396051886,1
0001777393-24-000142,1777393,CHPT,2024-09-16,-0.10477818511198456,-1
0001783879-24-000083,1783879,HOOD,2024-03-21,0.09070871734555785,1
0001785530-24-000018,1785530,HOWL,2024-05-03,-0.07499719082086787,-1
0001785530-24-000026,1785530,HOWL,2024-08-08,0.03213041085492607,1
0001785530-24-000033,1785530,HOWL,2024-11-07,-0.10700103539661665,-1
0001794515-24-000078,1794515,ZI,2024-05-17,-0.029947287225873698,-1
0001798100-24-000004,1798100,NTST,2024-01-24,-0.015529439621966401,-1
0001798100-24-000075,1798100,NTST,2024-09-19,0.0063837722978268285,0
0001798749-24-000003,1798749,AVTE,2024-01-08,-0.018036885254297474,-1
0001798749-24-000014,1798749,AVTE,2024-03-25,0.19110690967380783,1
0001801368-24-000073,1801368,MP,2024-09-03,-0.018320826992513917,-1
0001801661-24-000038,1801661,SKLZ,2024-04-08,-0.0235824609359796,-1
0001803737-24-000190,1803737,EHAB,2024-11-07,-0.033793307168122344,-1
0001803914-24-000054,1803914,PLBY,2024-07-16,-0.04045879622129267,-1
0001805077-24-000049,1805077,EOSEW,2024-05-14,-0.23966564441928062,-1
0001808220-24-000108,1808220,GOCO,2024-09-04,-0.0333057969272027,-1
0001808665-24-000011,1808665,ASRT,2024-03-11,0.1201528657462021,1
0001809104-24-000010,1809104,ALIT,2024-08-06,-0.019029695457499107,-1
0001809519-24-000094,1809519,GDRX,2024-05-30,0.059198310838819435,1
0001818874-24-000011,1818874,SOFI,2024-02-08,0.040840783828658855,1
0001818874-24-000046,1818874,SOFI,2024-03-08,-0.08838923921415698,-1
0001818874-24-000257,1818874,SOFI,2024-12-17,0.008235858748722125,1
0001819790-24-000015,1819790,TARS,2024-02-27,-0.03794768252477021,-1
0001820721-24-000073,1820721,ARRY,2024-11-07,0.11262178468069417,1
0001821769-24-000006,1821769,NVTS,2024-01-10,-0.07863472455827425,-1
0001822492-24-000021,1822492,HLMN,2024-02-22,-0.011802444644179455,-1
0001825088-24-000053,1825088,DFH,2024-08-01,-0.04010506713992301,-1
0001827090-24-000028,1827090,CERT,2024-08-06,-0.10614702106804685,-1
0001829864-24-000135,1829864,TASK,2024-08-08,-0.110747254216509,-1
0001829864-24-000167,1829864,TASK,2024-12-06,-0.03942289315074132,-1
0001834494-24-000043,1834494,MLNK,2024-03-18,-0.021685254465386605,-1
0001834622-24-000081,1834622,HAYW,2024-06-26,-0.021840685451492647,-1
0001837671-24-000006,1837671,CPPTL,2024-02-06,-0.00863334920672032,-1
0001837671-24-000012,1837671,CPPTL,2024-03-07,-0.016139123106968856,-1
0001837671-24-000061,1837671,CPPTL,2024-12-05,-0.0017619767394899677,0
0001846069-24-000067,1846069,KIND,2024-03-29,-0.03069285220217166,-1
0001849867-24-000031,1849867,CLST,2024-11-26,-0.004305719906356753,0
0001854270-24-000005,1854270,SNTI,2024-01-05,-0.06458784466836709,-1
0001854270-24-000099,1854270,SNTI,2024-08-13,-0.0557037749073358,-1
0001854964-24-000039,1854964,NLCP,2024-08-07,-0.017377154788366322,-1
0001856314-24-000106,1856314,YOU,2024-08-06,0.04297743467757886,1
0001856365-24-000049,1856365,FINW,2024-07-25,0.014813697445493546,1
0001856525-24-000110,1856525,CNM,2024-09-04,0.004591548017855551,0
0001866175-24-000004,1866175,CRGY,2024-02-21,-0.015270250259126317,-1
0001866175-24-000041,1866175,CRGY,2024-04-23,0.01350189973753313,1
0001866633-24-000011,1866633,CCSI,2024-06-05,0.027250028467505016,1
0001866757-24-000034,1866757,BRLT,2024-03-14,0.1234726879403587,1
0001866757-24-000101,1866757,BRLT,2024-06-12,-0.09552145794231293,-1
0001871509-24-000081,1871509,PTLO,2024-06-04,-0.03096563585549239,-1
0001874178-24-000046,1874178,RIVN,2024-06-21,0.3078352317013189,1
0001878897-24-000043,1878897,DOUG,2024-10-28,0.01292432426991652,1
0001889539-24-000014,1889539,CRBG,2024-04-26,0.05551128538246852,1
0001889539-24-000019,1889539,CRBG,2024-05-03,0.02881454202026834,1
0001891101-24-000007,1891101,BRCC,2024-03-06,0.018602295757889298,1
0001928446-24-000003,1928446,GRNT,2024-03-07,0.03410661778359736,1
0000004962-25-000005,4962,AXP,2025-01-16,0.02223086507144556,1
0000004962-25-000020,4962,AXP,2025-02-18,-0.02024381044928436,-1
0000006281-25-000050,6281,ADI,2025-03-13,-0.0006019471499325579,0
0000016875-25-000004,16875,CP,2025-01-29,-0.028342771789074073,-1
0000019617-25-000334,19617,JPM-PM,2025-04-11,0.03927980270405551,1
0000023217-25-000024,23217,CAG,2025-05-01,-0.02630326553326101,-1
0000027996-25-000133,27996,DLX,2025-04-25,-0.055843786880695356,-1
0000028412-25-000156,28412,CMA,2025-04-30,0.005748836201076024,0
0000029332-25-000024,29332,DXYN,2025-04-10,0.21634412577981565,1
0000034782-25-000020,34782,SRCE,2025-02-13,-0.02066561171696535,-1
0000037785-25-000015,37785,FMC,2025-02-11,0.024000913560474846,1
0000045012-25-000030,45012,HAL,2025-04-22,-0.026499369648459892,-1
0000046080-25-000008,46080,HAS,2025-02-20,0.01629964200347578,1
0000047217-25-000023,47217,HPQ,2025-02-27,-0.024944246687056526,-1
0000049071-25-000004,49071,HUM,2025-02-11,-0.023553375923640152,-1
0000051143-25-000026,51143,IBM,2025-04-23,0.029999403787568824,1
0000055785-25-000041,55785,KMB,2025-05-02,0.01776821448996535,1
0000059478-25-000037,59478,LLY,2025-02-06,-0.010391246478638871,-1
0000066756-25-000004,66756,ALE,2025-01-24,-0.0067407227057538766,0
0000072633-25-000003,72633,NRT,2025-02-27,0.030151062434671472,1
0000080424-25-000003,80424,PG,2025-01-14,-0.0037285235856117094,0
0000088205-25-000006,88205,SPXC,2025-02-25,-0.06553989742203581,-1
0000092108-25-000003,92108,SOCGM,2025-01-16,-0.020352963400851465,-1
0000102212-25-000012,102212,UVSP,2025-04-16,0.026785108663692325,1
0000102752-25-000017,102752,VSEC,2025-03-05,0.04578344733852946,1
0000103379-25-000017,103379,VFC,2025-04-03,-0.001051722187135118,0
0000103730-25-000006,103730,VSH,2025-02-05,-0.029946058396863928,-1
0000109198-25-000002,109198,TJX,2025-02-03,-0.0016267588665103139,0
0000230557-25-000012,230557,SIGIP,2025-05-01,0.013761105822339359,1
0000277948-25-000027,277948,CSX,2025-04-16,-0.0208863085951978,-1
0000313143-25-000003,313143,HAE,2025-01-03,-0.002328733835002761,0
0000313143-25-000006,313143,HAE,2025-01-14,-0.014162806519398607,-1
0000318300-25-000145,318300,PEBO,2025-04-28,-0.009730777220819942,-1
0000320187-25-000011,320187,NKE,2025-03-20,-0.04025800872209684,-1
0000351998-25-000010,351998,DAIO,2025-04-04,-0.0633810714279538,-1
0000354950-25-000030,354950,HD,2025-02-25,0.01583094483831793,1
0000700564-25-000017,700564,FULTP,2025-04-15,0.0258443138700839,1
0000701347-25-000013,701347,CPF,2025-04-23,-0.006888114859234351,0
0000708781-25-000030,708781,CASS,2025-04-08,-0.026738076592591975,-1
0000711669-25-000041,711669,CBAN,2025-02-27,-0.006108804939683021,0
0000711669-25-000051,711669,CBAN,2025-03-19,-0.011531251319639502,-1
0000712534-25-000029,712534,FRMEP,2025-01-15,-0.02510051257961554,-1
0000712537-25-000074,712537,FCF,2025-05-01,-0.0028462334326243566,0
0000715072-25-000173,715072,RNST,2025-04-25,-0.011777239725282662,-1
0000715787-25-000002,715787,TILE,2025-02-25,-0.018977383575597084,-1
0000720005-25-000042,720005,RJF-PB,2025-03-19,-0.014510975919439062,-1
0000721371-25-000009,721371,CAH,2025-01-30,0.027180257385125195,1
0000723646-25-000026,723646,FRAF,2025-04-14,0.15178532284766577,1
0000730708-25-000025,730708,SBCF,2025-02-12,-0.008844048267491522,-1
0000730708-25-000049,730708,SBCF,2025-02-28,-0.038559827636121535,-1
0000746598-25-000007,746598,BRC,2025-02-21,0.04828718023883971,1
0000761648-25-000005,761648,CDR-PB,2025-01-21,0.0283119411436209,1
0000790051-25-000095,790051,CSL,2025-04-23,-0.01960966176838963,-1
0000794619-25-000004,794619,AMWD,2025-02-27,-0.010207402323505144,-1
0000805928-25-000053,805928,AXGN,2025-04-07,-0.07763821785781677,-1
0000807882-25-000020,807882,JACK,2025-03-31,0.003429658625178522,0
0000819793-25-000006,819793,AIN,2025-02-26,-0.01708180963172712,-1
0000819793-25-000014,819793,AIN,2025-03-14,-0.0050071591354361455,0
0000827054-25-000057,827054,MCHP,2025-05-02,0.026063956868584315,1
0000829224-25-000033,829224,SBUX,2025-04-29,0.005510363104156646,0
0000833444-25-000002,833444,JCI,2025-01-10,-0.002698275041137066,0
0000842162-25-000005,842162,LEA,2025-02-06,-0.0021267724358600137,0
0000842517-25-000082,842517,ISBA,2025-04-08,0.04194177641440766,1
0000842518-25-000003,842518,EVBN,2025-02-04,-0.0012732652483888884,0
0000842633-25-000006,842633,TRS,2025-02-11,-0.013244762905960106,-1
0000845877-25-000022,845877,AGM-PG,2025-02-06,-0.010717021542070104,-1
0000851968-25-000095,851968,MHK,2025-05-01,-0.027416968200035363,-1
0000858470-25-000079,858470,CTRA,2025-03-06,0.0733126317425642,1
0000877860-25-000046,877860,NHI,2025-03-27,-0.01653822779093983,-1
0000879169-25-000053,879169,INCY,2025-04-29,-0.023379590855072352,-1
0000886206-25-000034,886206,FC,2025-04-02,0.03815193910129122,1
0000892553-25-000036,892553,GTLS,2025-02-28,-0.0993930623443976,-1
0000899051-25-000022,899051,ALL-PI,2025-04-01,0.08084970177484185,1
0000900075-25-000003,900075,CPRT,2025-02-20,0.0038361644669392403,0
0000906163-25-000003,906163,NVR,2025-01-28,-0.021155482014367122,-1
0000912593-25-000133,912593,SUI,2025-03-18,-0.025757706733724017,-1
0000920148-25-000044,920148,LH,2025-03-31,0.0663516046038608,1
0000927628-25-000009,927628,COF-PN,2025-01-21,0.03337464022641512,1
0001004702-25-000005,1004702,OCFCP,2025-01-21,0.0200783938514576,1
0001005229-25-000068,1005229,CMCO,2025-03-24,-0.049005280653468875,-1
0001013237-25-000042,1013237,FDS,2025-03-20,0.011483190714616454,1
0001018724-25-000002,1018724,AMZN,2025-02-06,-0.0052713965452398925,0
0001023128-25-000029,1023128,LAD,2025-03-03,-0.038301738556242526,-1
0001029142-25-000003,1029142,DVAX,2025-01-13,-0.028717767022997664,-1
0001039684-25-000010,1039684,OKE,2025-02-06,0.014580280576666826,1
0001043509-25-000015,1043509,SAH,2025-04-24,3.1752007658036874e-05,0
0001045810-25-000082,1045810,NVDA,2025-04-15,-0.05587950286133947,-1
0001056903-25-000003,1056903,AWR,2025-03-28,0.051461590016712244,1
0001058623-25-000030,1058623,CMLS,2025-02-27,-0.25621251693783975,-1
